id,jee_main_score,jee_advanced_score,mock_test_score_avg,board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,dropout,board_number,institute_number,income_numbers,PEd_number,loc_number,PPL_Number,MH_Number
ST6192,53.32,48.78,64.64,0,84.64,1,0,3.9,1,3,0,0,0,0,0,0,1,3,0,0,0
ST6193,63.58,55.22,64.63,1,64.5,1,1,4.2,2,3,2,1,0,0,1,1,2,3,2,1,0
ST6194,76.48,81.32,60.61,1,77.69,2,1,4.3,2,1,0,1,0,0,1,1,2,1,0,1,0
ST6195,49.7,22.6,63.85,1,75.43,2,1,1.8,2,0,2,0,0,0,1,1,2,0,2,0,0
ST6196,78.17,63.61,78.2,0,74.97,2,3,5.6,1,3,0,2,1,0,0,3,1,3,0,2,1
ST6197,71.73,43.11,45.05,2,69.82,1,1,3.2,0,0,2,0,0,1,2,1,0,0,2,0,0
ST6198,79.73,58.38,89.33,0,69.2,1,1,4.4,0,3,0,1,0,1,0,1,0,3,0,1,0
ST6199,75.13,61.22,73.81,0,64.22,2,2,5.4,2,2,1,1,0,0,0,2,2,2,1,1,0
ST6200,91.1,60.27,67.49,0,79.83,1,2,8.4,0,1,1,2,1,1,0,2,0,1,1,2,1
ST6201,73.75,57.16,78.88,2,68.32,2,0,1.9,2,2,0,1,0,0,2,0,2,2,0,1,0
ST6202,65.99,48.45,50.58,0,84.69,1,2,6.2,1,1,2,1,1,0,0,2,1,1,2,1,1
ST6203,73.71,100,60.02,1,72.75,2,1,6.2,0,2,0,0,1,1,1,1,0,2,0,0,1
ST6204,79.61,95.88,66.55,2,64.42,2,2,3.2,1,0,0,2,1,0,2,2,1,0,0,2,1
ST6205,72.68,47.41,84.39,0,72.62,1,3,5.7,0,0,1,0,0,0,0,3,0,0,1,0,0
ST6206,72.57,91.31,67.44,0,70.89,2,0,7.8,1,1,1,2,0,0,0,0,1,1,1,2,0
ST6207,62.17,59.61,73.4,2,85.09,1,2,3,1,0,1,1,1,0,2,2,1,0,1,1,1
ST6208,62.72,68.07,60.93,0,71.31,1,0,5,0,1,0,0,1,1,0,0,0,1,0,0,1
ST6209,52.36,64.99,73.84,2,72.24,1,0,5.3,2,2,1,0,1,0,2,0,2,2,1,0,1
ST6210,96.49,55.44,88.13,1,89.12,2,0,5.6,2,1,1,0,1,0,1,0,2,1,1,0,1
ST6211,54.59,81.74,79.95,0,80.08,2,3,6,1,3,1,2,0,0,0,3,1,3,1,2,0
ST6212,62.3,68.01,67.02,0,91.63,2,1,4.8,1,2,2,1,1,0,0,1,1,2,2,1,1
ST6213,61.94,58.38,76.11,1,87.59,1,3,5.5,2,2,2,1,0,0,1,3,2,2,2,1,0
ST6214,84.53,45.13,74.93,0,66.13,1,0,2.7,0,1,0,2,1,1,0,0,0,1,0,2,1
ST6215,67.87,51.7,74.08,0,84.9,2,2,4.8,0,3,1,0,1,0,0,2,0,3,1,0,1
ST6216,89.47,39.74,81.34,2,90.25,1,2,3.5,1,3,0,1,0,0,2,2,1,3,0,1,0
ST6217,62.57,66.2,81.25,0,90.33,1,3,2,0,0,0,1,1,1,0,3,0,0,0,1,1
ST6218,75.91,46.85,66.47,1,84.88,1,2,3.5,1,2,1,0,1,0,1,2,1,2,1,0,1
ST6219,60.31,61.75,75.7,0,84.68,2,0,5,0,0,0,2,0,1,0,0,0,0,0,2,0
ST6220,100,87.92,63.4,2,71.97,2,0,5.4,1,2,1,1,0,0,2,0,1,2,1,1,0
ST6221,55.37,85.19,56.92,1,66.63,2,1,2,0,2,1,0,0,0,1,1,0,2,1,0,0
ST6222,76.34,65.48,64.77,1,71.48,1,0,2.6,1,2,2,0,1,0,1,0,1,2,2,0,1
ST6223,80.87,64.61,67.08,1,58.35,1,2,5.9,2,2,0,0,0,0,1,2,2,2,0,0,0
ST6224,77.79,96.08,48.06,1,88.43,2,1,5.5,2,1,0,2,0,0,1,1,2,1,0,2,0
ST6225,69.41,74.33,78.32,2,72.17,2,2,6.3,2,3,1,1,0,0,2,2,2,3,1,1,0
ST6226,70.18,60.76,34.79,2,87.91,2,3,7.2,2,2,2,2,1,0,2,3,2,2,2,2,1
ST6227,72.61,43.18,100,2,62.69,1,1,5.6,1,0,2,2,0,0,2,1,1,0,2,2,0
ST6228,69.94,72.3,86.02,2,85.83,2,0,3.7,0,0,0,0,1,1,2,0,0,0,0,0,1
ST6229,85.49,79.27,64.87,0,70.05,2,1,4.7,1,1,2,0,0,0,0,1,1,1,2,0,0
ST6230,100,55.89,68.11,2,62.16,2,0,7.8,1,3,0,0,1,0,2,0,1,3,0,0,1
ST6231,64.2,70.66,71.64,0,91.27,1,0,10,1,2,0,2,1,0,0,0,1,2,0,2,1
ST6232,52.82,60.18,60.93,1,86.07,2,2,5.4,0,1,2,1,0,1,1,2,0,1,2,1,0
ST6233,70.76,63.06,70.31,0,77.12,1,0,5.6,1,0,1,0,1,0,0,0,1,0,1,0,1
ST6234,100,26.19,66.27,0,75.34,2,0,6,2,3,0,1,0,0,0,0,2,3,0,1,0
ST6235,60.75,62.45,66.87,0,79.4,1,0,4.5,2,2,0,1,1,0,0,0,2,2,0,1,1
ST6236,94.95,81.51,70.18,2,76.95,2,2,6.8,1,3,0,1,1,0,2,2,1,3,0,1,1
ST6237,95.49,55.9,52.24,2,67.08,2,0,6.5,2,0,0,0,1,0,2,0,2,0,0,0,1
ST6238,64.25,66.84,68.47,1,70.88,1,3,5.2,2,1,2,1,1,0,1,3,2,1,2,1,1
ST6239,79.97,53.9,69.96,2,94.61,2,2,3.9,0,1,2,2,1,0,2,2,0,1,2,2,1
ST6240,94.8,71.77,69.55,0,100,2,3,1.5,1,0,2,2,1,1,0,3,1,0,2,2,1
ST6241,66.69,62.54,65.41,2,90.63,2,1,6,1,2,2,2,0,0,2,1,1,2,2,2,0
ST6242,69.15,50.97,81.65,2,79.78,2,2,4.9,2,2,0,0,0,0,2,2,2,2,0,0,0
ST6243,63.86,87.32,63.76,0,71.62,1,3,3,1,3,1,2,0,0,0,3,1,3,1,2,0
ST6244,57.79,80.86,70.73,1,67.02,1,2,2.2,1,0,1,1,1,0,1,2,1,0,1,1,1
ST6245,62.91,56.32,83.57,2,67.68,1,0,5.8,2,0,2,0,1,0,2,0,2,0,2,0,1
ST6246,54.86,73.96,67.05,1,69.47,1,2,1.3,2,2,0,0,0,0,1,2,2,2,0,0,0
ST6247,72.48,74.6,70.57,0,96.51,1,1,5.1,1,0,2,1,1,0,0,1,1,0,2,1,1
ST6248,61.22,76.28,66.84,2,93.06,1,3,6.2,0,1,1,2,0,0,2,3,0,1,1,2,0
ST6249,75.27,38.89,82.85,1,82.46,1,2,5.6,2,2,2,1,0,0,1,2,2,2,2,1,0
ST6250,50.22,82.11,64.91,1,65.39,1,0,3.7,1,2,0,1,0,0,1,0,1,2,0,1,0
ST6251,76.63,56.88,83.4,0,83.93,2,3,2,2,1,0,0,1,0,0,3,2,1,0,0,1
ST6252,83.67,60.27,66.76,2,72.61,2,3,5.7,1,0,0,2,0,0,2,3,1,0,0,2,0
ST6253,44.09,100,57.69,1,53.47,1,3,6.9,1,2,2,2,1,0,1,3,1,2,2,2,1
ST6254,77.24,70.83,76.15,1,77.87,1,1,3.4,0,2,1,2,0,0,1,1,0,2,1,2,0
ST6255,89.19,59.82,64.34,1,66.58,1,0,5.5,2,2,0,1,1,0,1,0,2,2,0,1,1
ST6256,55.07,30.72,75.45,1,66.92,2,0,7.7,0,0,1,0,1,0,1,0,0,0,1,0,1
ST6257,95.42,88.24,35.25,1,72.5,1,3,5.2,2,2,1,0,0,0,1,3,2,2,1,0,0
ST6258,77.87,44.48,68.06,1,70.02,1,2,3.7,0,0,2,0,1,0,1,2,0,0,2,0,1
ST6259,62.13,49.94,62.48,1,74.66,1,3,6.6,2,3,2,2,1,0,1,3,2,3,2,2,1
ST6260,71.22,60.7,55.24,1,74.18,1,0,3,0,1,1,2,0,1,1,0,0,1,1,2,0
ST6261,79.82,88.66,61.36,1,56.24,2,1,1.9,0,0,0,0,0,1,1,1,0,0,0,0,0
ST6262,73.06,78.37,61.12,1,90.2,1,1,6.1,2,0,0,1,0,0,1,1,2,0,0,1,0
ST6263,79.54,63.47,67.42,2,65.17,2,3,3.7,0,1,2,0,1,0,2,3,0,1,2,0,1
ST6264,59.11,70.93,51.59,0,65.48,2,1,3.9,0,0,0,1,0,0,0,1,0,0,0,1,0
ST6265,74.37,56.39,71.8,0,71.71,2,1,3.2,2,1,1,0,1,0,0,1,2,1,1,0,1
ST6266,52.21,68.23,84.39,0,73.92,1,2,3.6,2,3,0,1,0,0,0,2,2,3,0,1,0
ST6267,70.44,67.17,71.37,1,89.59,2,1,7.3,1,2,2,0,0,0,1,1,1,2,2,0,0
ST6268,59.35,81.5,77.71,0,77.69,1,2,7.8,2,1,1,2,0,0,0,2,2,1,1,2,0
ST6269,61.7,81.47,81.13,1,80.66,1,3,8.1,1,1,1,2,0,0,1,3,1,1,1,2,0
ST6270,89.31,73.9,82.84,2,77.75,1,0,6.7,0,2,0,2,1,1,2,0,0,2,0,2,1
ST6271,87.28,60.2,90.44,0,77.31,1,0,5.4,2,2,0,2,1,0,0,0,2,2,0,2,1
ST6272,80.53,77.87,62.01,2,78.1,1,2,1.6,1,0,1,0,1,0,2,2,1,0,1,0,1
ST6273,56.71,64.53,59.38,2,55.67,1,0,4.1,2,0,2,2,0,0,2,0,2,0,2,2,0
ST6274,67.57,48.69,77.4,1,72.5,1,3,8.8,1,0,2,1,1,0,1,3,1,0,2,1,1
ST6275,88.98,59.55,76.5,0,86.62,1,0,3.6,1,2,0,1,1,0,0,0,1,2,0,1,1
ST6276,73.98,67.35,77.31,2,100,2,1,7.5,2,2,2,2,1,0,2,1,2,2,2,2,1
ST6277,100,80.56,90.67,0,62.96,1,3,4.6,0,2,1,2,1,1,0,3,0,2,1,2,1
ST6278,77.51,63.06,68.14,2,79.23,2,3,0,0,0,2,2,1,1,2,3,0,0,2,2,1
ST6279,74.69,46.65,73.11,2,69.29,1,0,5.8,1,2,1,0,0,0,2,0,1,2,1,0,0
ST6280,67.67,66.91,56.24,1,95.48,2,0,7,1,2,0,1,1,0,1,0,1,2,0,1,1
ST6281,73.87,67.82,93.62,0,61.46,2,2,4.4,0,3,2,1,1,0,0,2,0,3,2,1,1
ST6282,69.87,68.97,63.96,1,81.25,1,1,7,2,1,1,1,0,0,1,1,2,1,1,1,0
ST6283,81.91,80.72,64.3,1,60.93,2,0,1.2,2,1,0,0,1,0,1,0,2,1,0,0,1
ST6284,85.39,82.3,63.84,1,71.81,1,0,1.7,0,2,1,0,0,0,1,0,0,2,1,0,0
ST6285,61,56.49,60.26,1,74.66,2,2,4.9,0,0,2,1,1,1,1,2,0,0,2,1,1
ST6286,53.36,56.14,59.25,1,85.7,1,0,5.5,0,3,1,1,1,0,1,0,0,3,1,1,1
ST6287,46.29,49.36,61.72,2,64.23,2,1,7.2,1,3,0,1,1,1,2,1,1,3,0,1,1
ST6288,79.11,77.18,51.61,0,81.63,2,1,5.8,0,1,0,2,0,1,0,1,0,1,0,2,0
ST6289,56.55,89.18,58.58,0,75.19,1,3,2.1,0,3,2,0,1,1,0,3,0,3,2,0,1
ST6290,41.86,60.96,91.39,1,77.73,2,3,4.9,0,3,0,1,0,1,1,3,0,3,0,1,0
ST6291,77.44,62.14,76.83,0,84.58,1,1,5.7,0,3,2,2,0,0,0,1,0,3,2,2,0
ST6292,100,89.47,79.11,2,62.17,1,2,0.8,2,2,0,1,1,0,2,2,2,2,0,1,1
ST6293,71.92,74.09,82.13,1,83.11,2,3,4.4,2,1,2,1,1,0,1,3,2,1,2,1,1
ST6294,83.74,72.98,90.01,2,69.31,2,1,3.8,0,1,0,0,1,1,2,1,0,1,0,0,1
ST6295,73.15,46.95,46.74,2,85.96,2,1,3.2,1,0,2,1,0,0,2,1,1,0,2,1,0
ST6296,70.62,76.86,53.24,1,78.35,1,3,5.5,1,2,1,0,1,0,1,3,1,2,1,0,1
ST6297,84.87,51.13,58.36,2,72.9,1,1,2.2,2,3,1,0,0,0,2,1,2,3,1,0,0
ST6298,67.94,47.86,62.36,1,69.1,1,1,5.3,1,2,2,1,0,0,1,1,1,2,2,1,0
ST6299,75.74,60.45,64.39,2,83.23,1,1,5.6,1,3,0,2,1,0,2,1,1,3,0,2,1
ST6300,76.5,56.63,62.64,0,87.61,2,1,6.7,2,3,0,1,0,0,0,1,2,3,0,1,0
ST6301,62.65,62.45,70.63,0,69.67,1,3,2.3,0,0,2,1,0,1,0,3,0,0,2,1,0
ST6302,85.89,42.94,68.42,0,63.67,1,2,1.5,0,0,0,1,1,1,0,2,0,0,0,1,1
ST6303,69.55,81.34,59.33,1,81.94,2,1,5.1,2,0,2,2,1,0,1,1,2,0,2,2,1
ST6304,61.42,84.04,41.89,2,60.51,2,0,3.9,0,3,1,0,0,1,2,0,0,3,1,0,0
ST6305,79.51,34.84,56.09,2,61.94,2,2,10,0,3,2,2,1,1,2,2,0,3,2,2,1
ST6306,59.42,81.66,61.41,0,64.37,1,0,5.4,2,2,0,2,0,0,0,0,2,2,0,2,0
ST6307,72.39,53.03,65.04,0,70.85,2,0,4.6,2,1,0,1,0,0,0,0,2,1,0,1,0
ST6308,71.87,79.71,54.44,1,61.64,2,1,4.2,2,3,2,1,0,0,1,1,2,3,2,1,0
ST6309,87.2,64.9,62.11,1,55.61,1,3,2.1,1,2,2,2,0,0,1,3,1,2,2,2,0
ST6310,78.65,66.46,54.43,2,63.65,1,0,5.6,2,2,2,0,0,0,2,0,2,2,2,0,0
ST6311,71.65,63.04,66.49,1,81.42,1,0,4.3,2,3,2,0,1,0,1,0,2,3,2,0,1
ST6312,83.45,85.39,55.12,1,62.28,1,0,4.3,2,3,1,1,1,0,1,0,2,3,1,1,1
ST6313,91.46,46.17,57.81,1,71.6,2,1,4.7,2,0,0,0,0,0,1,1,2,0,0,0,0
ST6314,79.81,75.73,52.3,0,94.47,1,1,4.9,0,0,0,0,1,0,0,1,0,0,0,0,1
ST6315,72.14,83.62,66.16,0,74.51,2,3,1,2,0,2,0,1,0,0,3,2,0,2,0,1
ST6316,53.63,77.46,57.6,2,78.43,2,1,6.2,2,2,2,2,1,0,2,1,2,2,2,2,1
ST6317,57.09,100,78.88,1,65.54,1,2,2.8,1,0,2,2,1,0,1,2,1,0,2,2,1
ST6318,67.73,57.54,72.87,0,96.63,1,3,4.2,1,3,1,1,0,0,0,3,1,3,1,1,0
ST6319,63.47,81.32,67.16,1,69.59,1,1,7.1,0,0,1,0,0,0,1,1,0,0,1,0,0
ST6320,69.38,64.3,58.43,2,72.72,1,1,8.1,2,3,2,1,1,0,2,1,2,3,2,1,1
ST6321,72.79,85.73,72.57,1,88.17,2,0,1.1,2,3,0,2,0,1,1,0,2,3,0,2,0
ST6322,79.42,65.88,76.29,2,73.18,1,1,4.6,2,1,1,1,0,0,2,1,2,1,1,1,0
ST6323,71.01,59.79,69.71,2,75.48,1,0,5,1,1,0,2,0,0,2,0,1,1,0,2,0
ST6324,78.81,86.9,87.24,0,72.18,2,1,1.5,0,0,1,2,0,1,0,1,0,0,1,2,0
ST6325,72.9,58.14,73.52,1,72.25,2,1,6.1,1,3,2,1,0,0,1,1,1,3,2,1,0
ST6326,44.34,43.4,78.96,0,78.71,2,1,4.7,2,1,2,0,1,1,0,1,2,1,2,0,1
ST6327,58.85,57.73,69.6,1,80.53,1,1,4.9,1,2,0,1,0,0,1,1,1,2,0,1,0
ST6328,69.98,75.9,76.11,1,68.57,2,1,2.7,2,1,2,0,0,0,1,1,2,1,2,0,0
ST6329,55.06,88.27,58.44,2,67.34,2,3,5.3,2,0,0,1,0,0,2,3,2,0,0,1,0
ST6330,80.4,67.78,62.5,2,68.91,2,1,6.2,2,2,2,1,1,0,2,1,2,2,2,1,1
ST6331,93.43,87.09,72.19,1,60.99,1,1,4.8,0,2,2,1,1,1,1,1,0,2,2,1,1
ST6332,89.06,44.27,72.11,0,59.1,2,0,3.5,1,3,0,2,0,0,0,0,1,3,0,2,0
ST6333,69.01,58.91,74.09,2,77.97,1,2,3.6,2,3,2,1,0,0,2,2,2,3,2,1,0
ST6334,92.87,61.38,81.2,2,84.39,2,2,4.9,2,3,1,2,1,0,2,2,2,3,1,2,1
ST6335,74.08,64.17,50.9,1,83.71,2,3,4.6,0,3,2,2,0,0,1,3,0,3,2,2,0
ST6336,67.28,67.35,56.31,1,51.18,2,1,6.3,0,1,0,2,1,0,1,1,0,1,0,2,1
ST6337,63.41,77.05,70.75,2,72.55,2,2,3.5,2,0,2,1,0,0,2,2,2,0,2,1,0
ST6338,67.77,58.88,59.31,0,63.98,2,0,2.1,2,0,1,1,0,0,0,0,2,0,1,1,0
ST6339,66.57,68.22,100,2,76.44,2,0,5.2,2,3,2,1,0,0,2,0,2,3,2,1,0
ST6340,74.39,65.28,74.19,1,70.82,1,3,3.5,2,1,2,1,0,0,1,3,2,1,2,1,0
ST6341,74.25,51.19,67.06,2,80.92,1,0,6.1,0,1,1,2,1,1,2,0,0,1,1,2,1
ST6342,72.04,64.18,61.81,1,74.81,1,2,4.5,1,1,2,0,0,0,1,2,1,1,2,0,0
ST6343,78.12,63.7,62.24,2,56.04,2,2,5.8,0,0,2,0,1,0,2,2,0,0,2,0,1
ST6344,88.67,63.36,68.36,1,65.33,1,2,2.5,0,3,0,2,1,0,1,2,0,3,0,2,1
ST6345,85.29,66.51,69.34,1,75.06,2,1,4.8,1,1,0,2,1,0,1,1,1,1,0,2,1
ST6346,51.21,67.21,62.52,0,75.9,1,0,3.1,2,1,0,0,1,0,0,0,2,1,0,0,1
ST6347,36.25,59.08,64.72,1,60.94,2,0,2.1,2,3,0,0,1,0,1,0,2,3,0,0,1
ST6348,85.08,86.36,84.13,2,59.64,1,1,2.8,1,1,1,0,0,0,2,1,1,1,1,0,0
ST6349,52.86,47.29,84.61,1,75.56,2,2,3.4,0,0,0,0,1,1,1,2,0,0,0,0,1
ST6350,68.85,54.46,71.02,2,60.96,2,0,7,2,2,0,0,1,0,2,0,2,2,0,0,1
ST6351,55.62,100,51.9,0,58.31,1,2,3.4,1,0,2,1,0,0,0,2,1,0,2,1,0
ST6352,46.77,49.39,74.46,2,70.55,2,1,2,1,3,1,0,1,1,2,1,1,3,1,0,1
ST6353,79.58,44.34,86.65,0,70.12,1,2,4.8,1,3,1,1,1,0,0,2,1,3,1,1,1
ST6354,82.63,77.75,84.44,0,66.22,1,3,4.6,2,0,0,1,0,0,0,3,2,0,0,1,0
ST6355,63.93,32.77,76.81,1,67.96,1,1,3.5,1,2,2,2,1,0,1,1,1,2,2,2,1
ST6356,35.73,62.24,85.07,0,75.14,1,2,4.2,0,3,1,2,1,1,0,2,0,3,1,2,1
ST6357,64.35,100,68.64,2,67.8,2,1,6.5,0,3,1,0,0,0,2,1,0,3,1,0,0
ST6358,77.49,41.28,75.54,0,75.71,1,0,5.8,1,0,0,2,1,0,0,0,1,0,0,2,1
ST6359,51.3,34.29,59.83,0,71.2,2,3,5.7,1,2,0,0,1,0,0,3,1,2,0,0,1
ST6360,74.57,42.01,71.51,1,76.68,2,1,2.1,1,2,0,2,0,0,1,1,1,2,0,2,0
ST6361,71.79,80.37,83.95,2,83.78,2,2,10,0,2,2,2,0,0,2,2,0,2,2,2,0
ST6362,80.11,84,60.93,0,83.39,1,0,6.6,2,3,0,0,1,0,0,0,2,3,0,0,1
ST6363,73.67,57.8,57.66,1,87.88,2,2,5.5,0,2,1,2,0,0,1,2,0,2,1,2,0
ST6364,58.38,76.93,69.17,1,83.38,2,2,2.2,1,0,1,0,1,0,1,2,1,0,1,0,1
ST6365,88.75,88.24,65.28,2,77.39,1,1,6.4,2,3,0,2,1,0,2,1,2,3,0,2,1
ST6366,69.78,94.6,75.79,1,70.67,2,1,3.5,2,2,1,0,0,0,1,1,2,2,1,0,0
ST6367,71.62,62.06,62.56,0,71.12,2,2,4.1,1,1,2,1,1,0,0,2,1,1,2,1,1
ST6368,58.93,29.18,88.62,1,66.22,2,1,1.1,1,2,0,0,0,0,1,1,1,2,0,0,0
ST6369,65.79,52.87,52.52,2,75.05,2,2,2,0,2,1,2,0,1,2,2,0,2,1,2,0
ST6370,59.61,59.17,83.04,2,81.97,2,1,5.4,0,3,1,1,0,0,2,1,0,3,1,1,0
ST6371,69.58,61.86,58.82,1,67.74,1,3,6.5,0,0,0,1,0,0,1,3,0,0,0,1,0
ST6372,95.96,62.99,46.45,0,74.63,1,1,5.9,1,1,1,0,0,0,0,1,1,1,1,0,0
ST6373,52.79,83.9,70.85,1,68.23,1,2,5.8,2,3,1,0,1,0,1,2,2,3,1,0,1
ST6374,49.41,86.39,64.94,2,77.09,1,0,4.4,0,2,0,1,1,1,2,0,0,2,0,1,1
ST6375,92.6,63.25,54.68,1,69.51,1,1,3.7,1,3,2,0,1,0,1,1,1,3,2,0,1
ST6376,69.07,83.58,47.82,1,67.6,2,3,5.1,2,3,1,0,0,0,1,3,2,3,1,0,0
ST6377,62.63,71.72,67.9,0,68.2,1,3,6.1,1,1,2,0,0,0,0,3,1,1,2,0,0
ST6378,86.56,67.03,79.71,1,80.03,2,3,4.5,1,2,2,2,0,0,1,3,1,2,2,2,0
ST6379,63.52,80.5,75.02,0,74.03,2,3,6.9,1,3,2,2,0,0,0,3,1,3,2,2,0
ST6380,97.56,67.16,68.68,1,70.72,1,2,4.1,0,0,2,1,0,1,1,2,0,0,2,1,0
ST6381,81.49,98.92,73.75,1,77.61,1,3,2.5,1,1,2,1,1,0,1,3,1,1,2,1,1
ST6382,65.17,42.99,67.67,0,70.85,2,0,4.5,1,3,1,1,0,0,0,0,1,3,1,1,0
ST6383,100,57.76,50.84,0,86.27,2,1,4.7,1,1,1,0,0,0,0,1,1,1,1,0,0
ST6384,63.52,63.98,50.95,2,65.26,1,3,4.3,0,3,2,0,0,0,2,3,0,3,2,0,0
ST6385,82.39,73.03,65.56,0,73.13,1,1,7.1,1,3,0,0,1,0,0,1,1,3,0,0,1
ST6386,76.19,86.29,66.07,1,60.95,2,2,6.1,1,3,2,1,1,0,1,2,1,3,2,1,1
ST6387,90.22,65.61,78.21,2,71.53,2,1,1.6,0,0,0,1,1,0,2,1,0,0,0,1,1
ST6388,93.86,43.24,77.09,0,58.2,1,2,7.6,1,0,1,2,0,0,0,2,1,0,1,2,0
ST6389,72.45,79.48,75.26,0,82.46,1,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0
ST6390,61.45,78.08,64.64,2,82.67,1,1,8.8,1,3,1,0,0,0,2,1,1,3,1,0,0
ST6391,78.44,34.93,51.43,1,82.84,2,3,3.9,1,0,0,2,1,0,1,3,1,0,0,2,1
ST6392,62.51,65.94,72.94,1,75.29,2,0,4.1,0,1,2,1,0,0,1,0,0,1,2,1,0
ST6393,100,40.56,74.3,2,66.2,2,1,4.4,0,0,1,1,0,0,2,1,0,0,1,1,0
ST6394,73.91,55.37,39.34,1,67,2,0,5.3,0,1,0,1,1,1,1,0,0,1,0,1,1
ST6395,66.89,51.56,57.99,0,90.3,1,1,4.5,0,2,2,0,1,1,0,1,0,2,2,0,1
ST6396,74.59,78.95,59.71,1,89.36,1,0,4.2,2,2,0,2,1,0,1,0,2,2,0,2,1
ST6397,53.14,67.87,69.42,0,76.23,2,1,7.1,1,0,0,2,1,0,0,1,1,0,0,2,1
ST6398,58.4,45.43,58.36,1,69.84,2,0,5.6,1,0,0,1,1,0,1,0,1,0,0,1,1
ST6399,88.81,80.08,67.54,0,88.69,1,0,2.6,2,1,1,0,1,0,0,0,2,1,1,0,1
ST6400,62.8,43.06,65.47,2,68.05,2,1,6,0,3,1,2,1,0,2,1,0,3,1,2,1
ST6401,57.34,71.28,66.09,0,77.29,1,1,5.5,1,1,2,0,1,0,0,1,1,1,2,0,1
ST6402,79.51,52.98,59.4,1,88.52,1,2,3.4,2,2,0,1,0,0,1,2,2,2,0,1,0
ST6403,88.6,60.15,60.33,0,66.64,2,0,6.1,1,3,0,1,1,0,0,0,1,3,0,1,1
ST6404,82.07,74.07,55.04,1,83.29,2,1,4.2,2,1,1,2,0,0,1,1,2,1,1,2,0
ST6405,85.94,74.34,72.56,1,80.21,1,3,4.1,2,0,1,1,1,0,1,3,2,0,1,1,1
ST6406,61.4,87.39,74.85,0,74.6,1,3,4,1,2,0,2,0,0,0,3,1,2,0,2,0
ST6407,52.09,64.68,58.75,1,65.07,2,2,0,0,2,0,1,0,1,1,2,0,2,0,1,0
ST6408,93.02,70.9,86.25,2,67.76,2,3,3.4,0,0,0,2,0,0,2,3,0,0,0,2,0
ST6409,67.48,59,64.22,1,77.89,2,1,5.9,2,1,1,1,0,0,1,1,2,1,1,1,0
ST6410,68.49,68.91,86.36,2,60.77,1,0,4.5,0,0,0,1,1,1,2,0,0,0,0,1,1
ST6411,90.59,73.03,60.29,2,76.31,2,1,1.9,1,1,0,0,1,0,2,1,1,1,0,0,1
ST6412,79.79,64.43,43.68,1,80.41,1,3,6.4,2,2,1,0,0,0,1,3,2,2,1,0,0
ST6413,78.38,37.14,72.83,2,84.85,1,3,3.9,1,0,1,1,0,0,2,3,1,0,1,1,0
ST6414,100,71.3,70.98,2,61.02,2,1,2.1,1,2,1,2,1,0,2,1,1,2,1,2,1
ST6415,62.99,71.83,68.41,0,88.16,1,2,8.9,0,2,1,1,1,1,0,2,0,2,1,1,1
ST6416,84.99,55.12,60.29,2,91.95,2,1,2.4,1,3,0,0,1,0,2,1,1,3,0,0,1
ST6417,72.8,45.45,67.59,2,79.1,2,2,6.3,2,0,1,2,0,0,2,2,2,0,1,2,0
ST6418,75.76,89.61,61.86,2,64.62,2,3,3,2,2,1,1,0,0,2,3,2,2,1,1,0
ST6419,93.4,73.86,64.37,2,71.72,2,0,4.8,1,1,0,1,1,0,2,0,1,1,0,1,1
ST6420,79.11,62.33,78.1,2,74.52,2,0,2.7,1,0,2,0,1,0,2,0,1,0,2,0,1
ST6421,79.54,47.81,70.21,1,77.7,1,1,2,2,1,0,2,0,0,1,1,2,1,0,2,0
ST6422,87.02,52.85,75.32,2,75.22,2,2,5.5,0,1,0,2,1,0,2,2,0,1,0,2,1
ST6423,66.89,86.84,65.22,1,77.81,1,3,5.3,0,1,0,2,1,0,1,3,0,1,0,2,1
ST6424,60.25,68.2,63.9,1,74.09,2,0,6.8,0,0,0,1,1,0,1,0,0,0,0,1,1
ST6425,57.37,57.19,54.16,1,77.65,2,1,4.4,1,1,0,0,0,0,1,1,1,1,0,0,0
ST6426,44.47,74.16,63.56,0,70.39,2,1,8.9,1,0,0,1,0,0,0,1,1,0,0,1,0
ST6427,100,52.97,28.15,0,71.62,2,3,5,2,3,0,0,1,0,0,3,2,3,0,0,1
ST6428,56.56,90.01,60.92,1,69.24,1,3,5.6,2,1,2,0,0,0,1,3,2,1,2,0,0
ST6429,68.9,87.64,67.02,0,94.17,2,1,1.8,2,0,0,2,1,1,0,1,2,0,0,2,1
ST6430,68.12,58.53,74.76,2,89.64,2,1,3.3,2,1,0,1,0,0,2,1,2,1,0,1,0
ST6431,76.3,55.94,64.78,1,80.55,2,1,5.5,0,2,0,2,1,0,1,1,0,2,0,2,1
ST6432,83.42,24.11,72.17,1,88.25,1,2,4.3,1,1,0,0,0,0,1,2,1,1,0,0,0
ST6433,84.05,42.29,41.84,1,82.98,2,3,4.9,1,2,0,0,0,0,1,3,1,2,0,0,0
ST6434,63.84,44.57,67.32,0,76.81,1,1,2.9,0,2,2,2,0,1,0,1,0,2,2,2,0
ST6435,69.66,68.16,47.85,0,59.94,2,3,4.7,2,1,1,2,1,0,0,3,2,1,1,2,1
ST6436,75.96,60.78,53.5,0,72.38,2,1,4.7,2,1,1,0,1,0,0,1,2,1,1,0,1
